,score
0,-0.13066799237521626
1,0.7231227962412872
2,-1.0707730402769398
3,0.4096696080609428
4,-0.31545733053384667
5,-0.9851934537151861
6,-0.7929090376448971
7,-1.6075043408960092
8,0.2931314162495096
9,0.8807963295699441
10,0.695754492288128
11,-0.5826448215163609
12,-0.7564364097199892
13,-1.1695857103765923
14,0.029657436902389034
15,-0.13066799237521626
16,-1.708376096695952
17,-0.26584024876737833
18,-1.2162168687477797
19,0.2377709418534027
20,-1.0000002113593245
21,-0.33600909479253127
22,0.032299316722694815
23,-0.172027932238261
24,0.03329454391815595
25,0.933869030835301
26,0.6299148743329466
27,0.4772863108616911
28,-1.2127953535014928
29,0.6299148743329466
30,-0.69389274524118
31,-0.7432527956509921
32,-0.41407305816793466
33,0.3610283343348854
34,-0.11585451011373576
35,-0.6658477482757489
36,-1.0786254021817068
37,0.30180879927173315
38,-1.6602206375966688
39,-0.8380349323329741
40,0.11769679053095189
41,0.11740553158443373
42,-0.9478598048793165
43,-1.0000002113593245
44,-1.0000002113593245
45,-1.2571590177063416
46,-0.7216926258525179
47,-0.6989797376100888
48,0.9011216076422564
49,-0.8813629670253147
50,-0.11369236819648376
51,0.4881354184497249
52,-0.26504239835795024
53,0.2837559696848197
54,-1.6067847368499169
55,0.047644362209595115
56,-0.16294393584266326
57,-0.4952314526432621
58,0.6503898722917625
59,0.9999993319611762
60,-1.3499662386541482
61,-0.3031361445916421
62,0.08900259746468353
63,1.1964142411325638
64,-0.9501532133961406
65,-1.1365538940067617
66,-1.4221010062297819
67,0.674077164545104
68,-1.1577683173037372
69,-0.5419954680349615
70,-0.7919879706318844
71,-0.4091474341570274
72,-1.65186104810545
73,0.4877026411168936
74,-0.6042853963059795
75,-0.9127337753898288
76,-0.8622459584777191
77,-0.13436511167090223
78,-0.4579016488009888
79,0.007383332101113305
80,-0.13066799237521626
81,0.6844482999457859
82,0.2476532190344612
83,-0.15603430999810827
84,-0.19535022101546934
85,-0.6273855945645601
86,-0.4694876324833108
87,-0.664390527206264
88,-0.797900966115942
89,0.15707589047574072
90,-0.2240612903421615
91,0.18889580675642242
92,0.43396249304641504
93,0.03761947637417806
94,0.3186143509648894
95,-0.6507103397870712
96,-0.8410593311683838
97,-0.6423769029135106
98,-0.4810471602594877
99,0.1160615296227514
100,-1.0795229965430158
101,0.19544088356521078
102,-0.8277412705575782
103,0.48526758006555487
104,0.3343648989263795
105,0.15422152496129576
106,0.04250149112190199
107,-0.4282945380510195
108,-1.6223068254839823
109,-1.3956402332619104
110,0.21413142829219856
111,0.4063413210466253
112,-1.3354646505674284
113,-0.8449278534538163
114,-0.6837309438921781
115,0.002755746744124543
116,0.752605121646722
117,-0.3790481507470962
118,0.047644362209595115
119,-0.7283144442446701
120,0.21175754480374437
121,-1.0370301903643604
122,-0.1391031186553866
123,-0.9613656955926002
124,-1.0792693949831649
125,-0.6577035930308552
126,-0.036119130749605044
127,0.8791462068075346
128,-0.02012449101862951
129,-0.20401191910252098
130,0.6452852520195147
131,-0.24316759261064966
132,-0.004612552464511643
133,-0.5404566720646262
134,0.04603085041010602
135,-1.4507745959135758
136,0.5914751035579626
137,-0.1994268850471944
138,-0.4655120309660842
139,0.047644362209595115
140,0.28101951000006403
141,-0.6260266899232318
142,0.5063528077414872
143,0.2931314162495096
144,-0.15697948055425226
145,0.6339744044281879
146,-0.3067619094458117
147,0.6879037316137824
148,-0.08334601198186825
149,0.45361913828336303
