,score
0,1.3251767897001294
1,-0.9302805016710838
2,0.2641550742863082
3,0.5371031410349387
4,0.2661255879753856
5,0.27347614917975877
6,1.098283685981588
7,0.951171709141585
8,0.4965256822146205
9,-0.9199725325397594
10,-0.8757780480227499
11,0.5115960916866213
12,0.11206602763024592
13,0.6475911339382956
14,-0.49593149534842385
15,0.41947050240134603
16,-0.9988886204090162
17,0.22716062692404843
18,-0.21363535736587488
19,0.8049871038889873
20,0.925293987278951
21,-0.4739126681803325
22,0.5217706004198355
23,0.6022136365893507
24,-0.07782074521265883
25,-0.8179638441181631
26,0.7098406393413548
27,-0.7595868244083973
28,0.15285523269799528
29,-1.000000065520837
30,-0.017353215789934706
31,1.2669733457496974
32,0.7864796926108264
33,0.6681392344731012
34,1.0044214725013854
35,0.2641619550162469
36,1.7612146022774988
37,0.4797201437588437
38,-0.5945316593062084
39,0.5451861676223266
40,0.4997770925976824
41,0.2876949075089508
42,0.5300679832386543
43,2.0232467304432022
44,0.9266347132519805
45,0.5032424893372005
46,0.25619842235079465
47,-2.6877847695156487
48,-1.3153664629898818
49,0.9999997806541745
50,-0.2551665921498065
51,-0.04011151590355666
52,-0.9386065442228713
53,-0.6542209079618377
54,1.087490671869404
55,0.20770127439974745
56,-0.9999999705181173
57,-0.047025851146806796
58,0.7462123759864341
59,0.40570120313726693
60,-0.13236217291660796
61,0.3594076203139544
62,0.7199231548526004
63,0.8850021230721645
64,-1.402674469040496
65,0.2019807160650829
66,0.8335492517030554
67,-1.36415132023052
68,-0.4981503152648752
69,-1.2250772281932671
70,-0.06932764711130382
71,0.569897456029635
72,-0.5478352812230582
73,1.260356051412312
74,0.6385784343384608
75,-0.14082175522435642
76,0.6294935001568314
77,0.8343256040969578
78,1.0315377292096481
79,0.48456312629667303
80,1.071942689036093
81,0.4659569180538466
82,-1.1082119765171288
83,0.8690215095878309
84,-0.7264102957091598
85,1.122842993043319
86,-0.9999999705181173
87,0.5656193417132132
88,0.40261645366421567
89,-0.2368958301160931
90,0.11620870803023503
91,0.22167108732040913
92,0.014055895082315029
93,0.6008671283769069
94,-0.3833947170875497
95,-0.3251053078936031
96,0.41501656932586756
97,0.5180642291934445
98,-0.2084405098375887
99,-0.25987157900802565
100,1.3704140991608638
101,0.925293987278951
102,-0.5156841891361174
103,2.1425505108506586
104,0.5882321746057113
105,-0.014607155285268736
106,0.6279689340061043
107,0.9999997806541745
108,0.537695874029652
109,-0.8675507314308859
110,-0.5778766294862183
111,0.215749755822152
112,1.830003697097815
113,-1.1681215839255301
114,-0.6889902324010198
115,-0.5238332175482199
116,0.7384788843032932
117,0.8847311039113848
118,-0.2532799559377405
119,0.3414367718037114
120,0.7796560910937402
121,-0.15741562937935846
122,-0.7784395782824007
123,-0.7425963458326394
124,-1.0416427513155169
125,-0.42509751992372086
126,-0.08409290302482197
127,-0.00697577605244043
128,1.4979479261727817
129,0.572928137598413
130,0.21617847165478726
131,0.7847336207830553
132,0.4205757925006855
133,1.1525943366192186
134,0.7686597473813523
135,-1.2712971489997826
136,1.9351725999894915
137,-0.40464106250375176
138,0.6440345533127263
139,0.22583961801748048
140,-0.3210980403631998
141,-0.17070008572909184
142,0.21956675486526206
143,-0.37603261930316445
144,1.0697099843835256
145,1.3425294807958117
146,-0.18566849773823946
147,-0.36667230336617174
148,0.4909156252335158
149,0.9215203457246031
150,0.7602148936596353
151,-0.7757268491400151
152,0.37358951403506807
153,-1.0889922040731805
154,0.6668980370223272
155,-0.5739012480971647
156,0.48710849670912065
157,-0.9251700924160728
158,-0.04031355899601052
159,1.106769087947675
160,-0.9896668951775149
161,-0.9966821300737179
162,-0.7405448109901032
163,0.4826191031648029
164,-0.6934926348024573
165,0.14806273267752162
166,0.2727260466497476
167,-0.8543266178700963
168,1.769193812731146
169,0.87112266850197
170,-0.5993054667728541
171,-1.080391031865633
172,0.6724204483689011
173,-0.4363440624365337
174,-0.24508408419443178
175,-0.09568631675336092
176,-0.3605536507395933
177,0.19682906607697387
178,-1.226522440649464
179,-0.08699962798806693
180,0.3432235627310963
181,-0.22146459634214674
182,-0.25339736681641845
183,-1.3003071905160113
184,0.8855493604681135
185,-0.047559291221538236
186,1.9016870848733434
187,-0.6306701410868617
188,0.09913915368780563
189,-0.08534078722921837
190,1.087490671869404
191,-0.03584276186600638
192,1.1349064322124427
193,-0.2494732853464722
194,0.6890011628560806
195,0.5647059772905827
196,0.12231655474306974
197,0.02821605144601186
198,-0.3887001092463173
199,0.7367035103124746
200,-0.21434747320222944
201,0.0780913937910705
202,1.3574542928536713
203,0.7679685951285913
204,0.056965482244727916
205,0.05300183078101983
206,0.5404145517231582
207,-0.14016064541232343
208,-0.5058851681465635
209,-0.5675647483743521
210,-0.39824560372389894
211,0.10638540842249339
212,1.3088250707823663
213,0.2477024570436696
214,-0.5264483021992139
215,-0.41654374660132304
216,0.06302847268696549
217,-0.5507433021683663
218,-0.45082401438634984
219,1.4937105555719297
220,0.9635426344236993
221,0.6466926513268532
222,0.6034907033311836
223,0.7887698190661177
224,-0.8182857033365025
225,-0.4911634256150396
226,-0.10152579596660197
227,0.5505881452033645
228,-0.7180339776166484
229,-0.3558190499921789
230,0.1839063690194604
231,1.015141847873792
232,0.7237924825167141
233,1.1549067715090082
234,-2.759236416305226
235,0.16429797761162374
236,-0.12575685355842237
237,-0.47880808482978565
238,0.6173646134697195
239,-1.4877687448462975
240,0.11357285560760516
241,0.2876949075089508
242,0.29539643019005785
243,0.6470091381290017
244,-0.3335363928570957
245,1.3403289752657102
246,0.44056310780420743
247,0.6094030010122593
248,-1.1365129875324473
249,-0.2518460301892992
250,0.18127259543722313
251,-0.2476558129357197
252,1.130049780911848
253,0.7356003812917082
254,-0.33435292207335987
255,1.207787326549769
256,0.754826203681221
257,0.40396349835640094
258,0.819545544819863
259,0.1527625684288853
260,0.4779643634914104
261,-0.21354206334260056
262,1.5532535850424403
263,0.1792943367618744
264,1.1368295138300393
265,-0.21588331165504998
266,0.8893327507639919
267,-0.03584276186600638
268,-0.37095518526948185
269,0.7941000579959925
270,0.6988419994997104
271,0.28599996491533947
272,0.3107795710227083
273,0.2214815202013391
274,-0.2433934616316946
275,-0.7654704749367605
276,0.8681716306740792
277,-0.39519883812846285
278,0.4414624250618289
279,0.024551687469667405
280,1.8311476778429405
281,0.9319914909161844
282,-0.32435122992086535
283,-0.4732932386599526
284,-0.7776333941673923
285,0.4676408718846636
286,0.5169388822084329
287,-0.1543363778489079
288,-0.38283453549964513
289,-0.5679354629595648
290,0.45403737080639256
291,-0.6058631213837828
292,0.7925658966462263
293,-1.0262834531047618
294,-0.4702159345995099
295,0.3561988478790024
296,0.21363574480552666
297,1.0397805245663412
298,-0.013444545722027301
299,0.31678734936476644
300,0.17128358055917098
301,0.8678809243469248
302,-0.7673049957007494
303,-0.11893115350958122
304,0.6927247527676643
305,1.3103776555465152
306,-0.5425752261553309
307,-0.8500020461364979
308,-0.0522003317321616
309,-0.44906384220957074
310,-0.5450451270246746
311,-0.31151346934629215
312,0.335926777274878
313,0.112311060053216
314,-0.3809218468131237
315,0.35014495383814953
316,-0.9314106152004757
317,-0.7873063990290403
318,-0.6619329182456559
319,-0.7136028262794905
320,1.3063977765934798
321,0.042311333519018
322,0.03646046229678451
323,1.2958535075435
324,1.102373637591495
325,-0.3715326805088224
326,-1.1395984674281991
327,0.30360678467160246
328,-0.40580095872089333
329,0.32543342540718484
330,-0.06641666076000985
331,0.34110823945409835
332,-1.0123062200934674
333,0.8150332361521371
334,0.33187147164065894
335,0.6520335950307858
336,1.6359926600162606
337,-0.07092442348902162
338,0.45891292490466856
339,0.5973308841811735
340,0.2221102126967986
341,-0.9999999915029547
342,0.9900332128915801
343,0.9175959277206263
344,-0.4444685516008078
345,0.8079653178414268
346,0.8867086527528429
347,-0.2318600685700285
348,-1.0662634575749488
349,-1.1610820019384431
350,0.8558534802926898
351,1.3691277547698704
352,0.557938195949025
353,-0.2986134870029157
354,0.7121858697941672
355,-0.02643703847820872
356,-1.7538553490552329
357,0.5195372948123378
358,0.4863540201078225
359,0.7653350607944018
360,-0.21013789520630347
361,-0.6719666074027544
