,score
0,-1.0428786253647544
1,0.7873910149432044
2,0.2842447115499232
3,0.5857378219166931
4,-0.8336297090249711
5,0.13613104428179462
6,-1.5112402955213566
7,-0.10948889506809656
8,0.3899663196993269
9,-0.9116129988849044
10,0.6987681839009128
11,-0.5540273142197194
12,-0.29123721853220524
13,-0.28455786144882134
14,-0.13066799237521626
15,0.4774240250906236
16,-0.1659267708273322
17,0.20611893818337013
18,0.0366370884815132
19,-0.8330263235587985
20,0.5002872385332591
21,-0.6153046195147985
22,-0.6758992682579713
23,-0.7515999004106645
24,-0.7255150407887443
25,-0.27586094058524513
26,-0.5245765919182128
27,1.07052053724283
28,0.377726965603628
29,0.7371666502921761
30,-0.5468483537907312
31,0.8284644915022672
32,-0.015421301642058988
33,0.7260142204398783
34,-0.13066799237521626
35,-1.0000001250553212
36,0.25354696287483197
37,-0.23801696601373723
38,1.2416596172053151
39,-1.0508353352801056
40,-0.13162811986932685
41,0.40554119357722856
42,-0.8865977131162461
43,-0.27281745262530643
44,-0.24896651566005149
45,0.16011795123679717
46,-2.0984329794742402
47,-0.2062726610462407
48,-0.058938025751779144
49,0.15983156751631228
50,-0.4265400890700994
51,-0.6232675359205652
52,0.5688990009286607
53,0.8500771777784621
54,-0.5020393940223876
55,-0.37905223303221314
56,0.05721258441710447
57,0.5915010191447081
58,0.6710426598264454
59,-0.4491536960198356
60,-0.6805547905723248
61,0.21729232227382556
62,0.9943903551889595
63,0.31593783537398906
64,-0.36743113320766674
65,-0.13066799237521626
66,1.1538566454527563
67,0.06670997028399883
68,0.17690903744172937
69,-0.0354156725460498
70,-0.0790214882762208
71,-0.18640215601406218
72,-0.596267557418426
73,-0.3452091907642554
74,-0.6578995972536024
75,-0.14210429540517494
76,0.6888290752967321
77,0.9689784050483217
78,0.8346616149990769
79,-0.041922514599418204
80,0.8645612506221081
81,1.2340761811178131
82,-0.9807170644358585
83,0.593250253320845
84,-0.2238222708249788
85,1.024309184619625
86,0.9138771609391054
87,-0.13066799237521626
88,0.1834592251520762
89,0.40002841259241856
90,-0.01756778059271541
91,0.16766469557958608
92,-0.12673146696971535
93,-0.3208623601734357
94,0.9118912456423938
95,-0.11337562958926964
96,-0.8481117062142431
97,0.327552895633241
98,-1.1031638932518082
99,-0.8641865271108085
100,-0.13066799237521626
101,-0.6341411655649891
102,0.5853523313410001
103,-1.9477318761747267
104,0.27740320157689485
105,1.0187366414883017
106,-0.9231548144669615
107,0.6154275656628603
108,0.8254909412187947
109,0.9776019398101325
110,-0.3999964159300585
111,0.1567621365001614
112,0.5947456653662704
113,0.4628494879384805
114,0.9999991572190605
115,0.7173144010663552
116,-0.09703172892405865
117,-0.8007513738798735
118,0.9403449687684644
119,0.16759705275847597
120,-0.3632175292933869
121,-0.6070613790046118
122,-0.8716769139580904
123,-0.12548852762429522
124,-0.13066799237521626
125,-0.8844588128285216
126,0.6928117094713881
127,-1.0918714124922146
128,0.9689784050483217
129,-0.053577237659640786
130,0.22044340636092413
131,0.1399224363115268
132,0.17787921502696696
133,-1.400520754772156
134,-0.5000300102431499
135,1.082148552451107
136,-1.2261923466643165
137,-0.10459555408396798
138,-0.8074408597797715
139,1.1212805987197847
140,0.14852166944704598
