,score
0,0.49748008200284716
1,0.3376344813075706
2,-0.24284825224837986
3,-0.6275204183958909
4,-1.2186423603144922
5,-0.16110796208246875
6,-0.4350267624910429
7,0.08259080500944405
8,-0.571391064236799
9,-0.4837261341808661
10,-0.9302231019761069
11,0.877178140472012
12,-0.5167251602477803
13,-0.9746709374388518
14,-0.03393275558944894
15,-0.1584802722708688
16,0.39068308848926586
17,0.9734090959988895
18,-0.023166168666226783
19,-1.2565280995836174
20,0.9999995650507174
21,0.9999995650507174
22,0.11963331264611088
23,0.349536598297248
24,-0.6977555628020169
25,-0.3682029391845188
26,0.3401000914530637
27,-1.2424234528709093
28,-1.2619962398984625
29,-0.6431885844512715
30,-0.6748527606788126
31,-1.0860231531062445
32,-0.26156913427781914
33,0.23551308991143266
34,0.5750123861408318
35,-0.4576561272403862
36,-0.5460804454661563
37,-0.9060972496494886
38,-0.15802684790927818
39,-0.5100595147567574
40,-0.9508367473816384
41,0.5388484742162836
42,-0.4395412473151662
43,0.6887890811438881
44,-0.24151167363867698
45,0.37490305329903123
46,-0.5867856030153967
47,0.010479394688091392
48,-1.097093097156946
49,-0.6481576873822572
50,0.21146953158344423
51,0.6005228328469978
52,0.058559201673330896
53,-1.244208872830746
54,0.43973545424588595
55,0.7567829232166214
56,-0.8551940808278711
57,-0.3372827267375422
58,-0.29482651780304175
59,0.9999995650507174
60,-0.13425697497141614
61,0.43800950048513615
62,-0.8031595567217795
63,0.625576990471219
64,-0.8796291018017697
65,0.33515796609267884
66,-0.9940244252030213
67,0.9349400263293905
68,-0.19749296152078102
69,0.11377789320604709
70,-0.41857921052312586
71,1.6395459603867395
72,0.10667034232086386
73,0.2514671576524596
74,0.12639108106966784
75,-0.9086486200492148
76,-0.5342904574985379
77,0.1272613578972805
78,0.9999990256683073
79,-0.09851100966343179
80,-0.491408567016935
81,-0.09489709628983156
82,0.9999995650507174
83,0.6772451640393113
84,-0.0033102440760731655
85,-0.2942469459217038
86,0.7637407890377581
87,1.5724470061635298
88,-0.7365444360576617
89,0.04457598538777724
90,0.04398335706191614
91,-0.08272532521870113
92,0.17531715624218874
93,0.20092360288139904
94,-0.8825672769717003
95,-0.3330353710204822
96,-0.3006232819542466
97,0.9999995650507174
98,-0.690102620922626
99,0.7920583713037275
100,-0.3180240328528433
101,0.5977190617386663
102,-0.02753015398636316
103,0.04398335706191614
104,0.3364772306643821
105,0.4526699179804477
106,0.4601912601237739
107,-0.48890618973143296
108,-0.13425697497141614
109,-0.057109300805266744
110,-0.36445058215352966
111,-0.09699563653028667
112,0.01524702676497186
113,0.2627691211315342
114,0.3637886789331581
115,0.26749868102084223
116,-0.8934569509188928
117,-0.28345096175445733
118,0.9999995650507174
119,-0.012955483570390336
120,0.5191880328285827
121,-0.6794349691717134
122,-0.35287642729379287
123,1.1785293857303678
124,-0.05788402401785819
125,-0.34107771745655796
126,0.19215147936986704
127,1.027812784499881
128,-0.11074664759146735
129,0.04398335706191614
130,-0.034236407537616864
131,0.04398335706191614
132,-0.6633959477220603
133,0.2480656987610409
134,-0.9133087229875188
135,0.24799223831667555
136,0.22534503819767798
137,0.7939248964799706
138,-0.31850714344736886
139,0.8053547348419203
140,-0.433878063672425
141,0.6264857647153566
142,0.28565604003949746
143,0.3760998321578997
144,-0.534010376010988
145,-0.3050216533538974
146,-0.15176866373627101
147,0.12730916285277394
148,0.05808818479789507
149,1.4812770577836478
150,-0.46642759207490336
151,-0.5396068760330632
152,-0.12901482304337544
153,-0.45493794758711503
154,-0.18650301878965658
155,0.39562544287762574
156,0.011802314746011011
157,-0.9812227654196972
158,-0.577553989159582
159,0.9999995650507174
160,-1.1921011485589597
161,0.382286162483291
162,1.2336152099996711
163,-0.29880060488728294
164,0.23364236950380335
165,-1.1773390645327686
166,0.8224650793324062
167,2.023892222739234
168,0.5578934808759386
169,0.370352411009434
170,-0.7163197981244775
171,-0.13425697497141614
