,score
0,0.6800206344564201
1,0.24117790780389697
2,0.07737339274261473
3,-0.20526720271191595
4,0.5478478763721781
5,0.6524126767927427
6,-0.3665856880365743
7,0.1535026245362508
8,0.3328645706311177
9,-1.3742207165075622
10,-0.39013730784337164
11,-0.34715769704612764
12,-0.15138990640418853
13,0.2061769880407161
14,-0.7646676798780874
15,-0.04544910548387443
16,-0.0035981629333401433
17,0.20768365982536535
18,0.9172029217422777
19,-0.36319717908289384
20,1.1406563217047216
21,0.3843280092632127
22,0.4808977043315819
23,0.34430878108731305
24,-0.42672903569555026
25,-0.8665176114905433
26,0.3732816407409651
27,0.29962935863002066
28,-0.9697673539037979
29,0.8430600659052856
30,0.1936238646992054
31,-0.8412308725044557
32,-0.2917715461120086
33,-0.45287531772160705
34,-0.0969305654890357
35,-1.029140451564394
36,-0.15745683563041252
37,1.4399940588686901
38,0.32902393020825643
39,0.15285523269799528
40,1.2656852636958833
41,1.0853441184619503
42,-0.9159565660044477
43,0.1555522791293984
44,-0.41529230411209384
45,-0.3852410179388659
46,0.7570911507368898
47,0.5708314957409306
48,-0.41716553926177036
49,0.3499020218976829
50,0.5219871126061022
51,1.212064419277592
52,-0.5637613162324342
53,0.5822543962925564
54,0.3292849359698708
55,0.5502073014620932
56,0.7107251504459025
57,0.7282699756909206
58,0.4224067794200776
59,-0.6499588122839661
60,-0.03584276186600638
61,-0.12899239585068528
62,-0.14165598861939555
63,-3.4987536625480002
64,0.7472433686488484
65,-0.3305637790375219
66,-0.037445123945229086
67,0.559082242160396
68,0.2795716678012375
69,0.7900734610329119
70,-0.7903144096017765
71,-0.05945774854521091
72,-0.11852846186222024
73,1.3458881774969946
74,0.2621900886141602
75,1.0558904847605053
76,0.925293987278951
77,0.5741444003313092
78,0.9189707709279338
79,-1.1031563900822505
80,0.2736217792031374
81,0.9052910930467215
82,-0.07253692864110842
83,0.17364386819410282
84,-0.09360048292809925
85,-1.00000034208935
86,0.39804829588646967
87,0.6514476049962317
88,-0.14521693049517642
89,0.35802993055680893
90,0.03752627723137181
91,0.2823246226734439
92,0.5242465120120334
93,-0.4970008816253765
94,0.08297980530946497
95,-1.5956135462159085
96,1.0420803966240049
97,-0.9313498709708485
98,-0.3785181451774806
99,-2.4945136643696637
100,-1.3453363139448482
101,-0.014217764470038197
102,1.372357706602144
103,0.0533912848181064
104,-0.13618998010329872
105,0.019712361420366087
106,-0.4581699257963221
107,0.3541492644929605
108,-0.12964226459060182
109,0.9999997806541745
110,0.12418057448076447
111,0.10806346180978116
112,-0.7891476280931831
113,0.09239256013205704
114,-0.08893589170078547
115,-1.0393209277999442
116,-0.25358504991805275
117,1.4454494504817517
118,-0.03584276186600638
119,0.9484652115428995
120,-1.6307414382079832
121,-0.8809656189783182
122,0.8652427798592748
123,0.8784468985374434
124,-0.07366159160462113
125,0.24388778641239045
126,0.7498850114217626
127,0.31944125601754964
128,-0.23520176317950808
129,0.8137500673225451
130,0.435062654754445
131,0.3750954359029966
132,-0.9895003884287685
133,-1.139084274037974
134,-0.22368936942087658
135,0.13621039100219606
136,-0.06545379971393694
137,-0.23322122150973118
138,0.31665187162658787
139,-0.7547600182634668
140,-0.20294454840850717
141,-0.10680434476214201
142,-0.6799131600825269
143,0.49998407907211734
144,0.08793925100977096
145,-0.04586031577588928
146,-0.32653739960260275
147,0.8320677955956512
148,0.44725715965552254
149,-0.600652131855065
150,0.335926777274878
151,1.7744680535087025
152,-1.1765294742877672
153,0.6728150779445956
154,0.16323441543166345
155,0.39086155027508324
156,1.9587790837065469
157,-0.9999999705181173
158,-0.8170500132271437
159,-0.6125267785435925
160,-0.8941776484299564
161,-0.31630404454542527
162,0.2558461255470618
163,-0.5699039515299361
164,0.2749585276910908
165,-0.29002180148836265
166,-1.925318269618933
167,0.6389288115385607
168,-0.5742402129163008
169,-0.4837451821209223
170,0.4886581716096619
171,0.9999997806541745
172,0.07585469968977154
173,-0.7182598697849449
174,0.6462002112562948
175,0.20070379986932047
176,0.08779400567467222
177,-0.029048131179441106
178,-0.41162515605167493
179,-0.9391142586400831
180,-0.45759840484029296
181,0.6625265607986337
182,-0.5572878963824985
183,-0.667362741512731
184,-0.32105096363785673
185,0.0216737492769557
186,-0.6702547031538133
187,0.12130129743826384
188,-0.40085740864139807
189,0.3490649198151273
190,-0.13368094465412494
191,-0.03536961637602026
192,0.26093038560488996
193,-0.06766360189348394
194,0.9164573735354204
195,0.7210583283953567
196,-1.896791110437768
197,0.8693050789657395
198,0.2979108415884107
199,0.761116681389048
200,-0.41340953628857124
201,-1.0790915981193552
202,0.10219140195639997
203,-0.6334099814875377
204,-1.0419427051121468
