,score
0,0.06899881793915202
1,-1.086759500130769
2,-1.6959451310378775
3,0.39230039543788925
4,0.5544039149301698
5,-0.6199891841125517
6,-0.5928693021171012
7,0.17109248545177935
8,-0.03805271660101389
9,0.9999997806541745
10,0.2378142419548675
11,1.4619230831319538
12,-1.6478204203074118
13,-1.3311888062162733
14,-0.5249686789109669
15,-0.38829134664710685
16,0.008976016909799323
17,-1.0169882740940563
18,0.1347397460520609
19,0.09904888035122855
20,-0.30534070853860806
21,1.0357175844691304
22,-0.769963521227051
23,-0.2825671866088523
24,-0.11503756472837898
25,0.24523095950862656
26,0.10944890647718103
27,0.016234336741495936
28,-1.2135365867065666
29,0.007918962959808706
30,0.08432622860937672
31,-0.3966461501246832
32,-0.2886228424526893
33,-0.45416875962754355
34,0.40032785925534925
35,-0.11191045261396176
36,-1.0659413055071643
37,-0.9776306314611964
38,1.2925361618252638
39,-0.1854895974933793
40,-0.8703359873874483
41,-1.1150701250033974
42,0.4945144626415778
43,0.34837480873679333
44,-0.4541817213658351
45,1.238134817369379
46,-0.5586133663618021
47,0.8847311039113848
48,-0.9682722726624315
49,-0.8340952523922582
50,-0.6011012025401817
51,-0.9558974868226879
52,0.9838484956934292
53,-0.1593555829055523
54,-0.7232076841659223
55,0.34669566202765206
56,0.16475870600914255
57,1.3126023305375
58,0.10888722242831372
59,0.48480387276724207
60,-0.12155451777161835
61,1.1248913675778502
62,-0.7013846471828866
63,0.29348434390346306
64,1.0658281027762204
65,-0.007010216697621918
66,-1.0011684294189112
67,-0.7097778415586589
68,-0.8428873896216118
69,0.059305656385968186
70,-0.7612483080689798
71,-0.2169471579515903
72,-0.45145500194336674
73,-0.0531884907140136
74,0.23914523391660852
75,-0.08608005648181805
76,-0.8719043306201311
77,0.5526464007436958
78,0.7546955534675666
79,-0.9999999705181173
80,0.8847311039113848
81,-0.03584276186600638
82,0.06899881793915202
83,-1.3808378505372283
84,-0.22991245669544752
85,0.8847311039113848
86,1.0379969344784965
87,0.0711121305709862
88,-0.15272520478872387
89,0.16540323899062842
90,-0.817399041104236
91,-0.2035322534611863
92,-0.9234375309895289
93,0.8847311039113848
94,-0.9771180000444861
95,0.14698760577591502
96,-0.9849380867795652
97,-0.5990480323243974
98,-0.026863904261894833
99,0.8810165984390315
100,0.0902725293186486
101,-1.1848022696457954
102,-0.24459001143904752
103,-0.5375636520020504
104,-0.563430690796151
105,-1.2963186981674713
106,0.11233613819021143
107,0.2641329997447484
108,-1.4729251328867807
109,0.9290211028966691
110,0.9857338102814575
111,0.4259106921277152
112,-1.0350977443466676
113,-0.4898602160215047
114,-0.3982457697823218
115,-0.054518729770669794
116,-0.356026031605612
117,1.6344548227849942
118,-0.6963152883172332
119,-0.44160716706830694
120,0.07809948247971599
121,-0.7064645678548886
122,0.8847311039113848
123,1.2874533056135373
124,0.09069732553434545
125,-0.18349244989876767
126,0.48999182009898007
127,-0.9254664723966746
128,-1.428299552660024
129,0.7888466351357695
130,0.265111975475489
131,0.3441554581318916
132,-0.3224829219514122
133,0.6986335296248993
134,-0.7139479997781406
135,0.46861033303960914
136,0.9781868460096779
137,-0.2858518325068602
138,-0.0604326823990714
139,0.7963502997414693
140,-0.30699675299884893
141,-0.8989150802881736
142,-0.37181831296709295
143,-1.3697461975740683
144,-0.34947032464600797
145,-1.0209253900856383
146,-0.1699054448420254
147,0.925293987278951
148,-0.4863332484245395
149,-0.6268980020609507
150,1.246754725467838
151,-0.35276071267885084
152,-0.79936974680196
153,-0.3822183332857266
154,0.868722178482179
155,-1.1190627295054867
156,-0.35632748271842407
157,0.1522385250467227
158,1.023954972786282
159,-0.38866441490866943
160,0.4481533255693279
161,0.3055963945370929
162,-0.8044937337132798
163,0.1123292535412862
164,0.8847311039113848
165,-0.9341220380897302
166,-0.4056497358111374
167,-0.40617385939707834
168,0.42586415351885726
169,-0.8380222830752218
170,-0.270200588573275
171,-0.9526950476019944
172,-1.2114934405889584
173,0.6323236350432306
174,-0.5569370903964882
175,-0.2426763685160357
176,-0.16790850871468807
177,-0.3022996855672203
178,0.06744437918377899
179,-0.30277926146236167
180,1.0581762446500416
181,-0.08601599363358375
182,0.4761691159877364
183,-0.44702659217470986
184,-0.03584276186600638
185,-0.656422706937043
186,0.4952923559270597
187,0.03326256439515096
188,-0.9999999705181173
189,-0.5472647191261306
190,0.4894757813919261
191,-0.8683809660040158
192,0.2057309716083618
193,0.4175930975948739
194,-0.7015926731288538
195,-0.6011012025401817
196,-0.2845969896742758
197,-0.06426633288139916
198,0.9755162799915114
199,0.9999997806541745
200,-0.6579752307982846
201,-0.09172619607665072
202,-1.3815146440377788
203,-0.3771227838761785
204,0.05194578187557802
205,0.06533059220944853
206,-0.6834738209756137
207,0.20706862479529847
208,-0.8565839149546275
209,-0.9751487843815756
210,0.44561201635460596
211,-0.04581430392912256
212,0.08865019258388834
213,-1.9034782446422958
214,-0.48408650998625136
215,-0.9614671823720335
216,-0.9592802024061782
217,0.26368949163537764
218,-0.027423046674824647
219,-1.232714163214962
220,0.540632028348484
